event_id,worst_threshold_crossed,thresholds_crossed,min_margin_time,pair,open_positions,used_margin,floating_pnl,used_margin_contribution_pct,portfolio_used_margin,portfolio_margin_level
evt_1676284500_24,300.0,300,2023-02-13 10:45:00,EURGBP,1,310.15,0.84,18.22,1701.95,285.24
evt_1676284500_24,300.0,300,2023-02-13 10:45:00,EURUSD,2,725.86,-580.38,42.65,1701.95,285.24
evt_1676284500_24,300.0,300,2023-02-13 10:45:00,GBPUSD,0,0.0,0.0,0.0,1701.95,285.24
evt_1676284500_24,300.0,300,2023-02-13 10:45:00,USDCHF,3,665.95,-245.84,39.13,1701.95,285.24
evt_1676289600_25,300.0,300,2023-02-13 12:00:00,EURGBP,1,310.51,-1.82,18.25,1701.09,288.79
evt_1676289600_25,300.0,300,2023-02-13 12:00:00,EURUSD,2,726.06,-570.52,42.68,1701.09,288.79
evt_1676289600_25,300.0,300,2023-02-13 12:00:00,GBPUSD,0,0.0,0.0,0.0,1701.09,288.79
evt_1676289600_25,300.0,300,2023-02-13 12:00:00,USDCHF,3,664.52,-198.32,39.06,1701.09,288.79
evt_1676294701_26,300.0,300,2023-02-14 14:00:00,EURGBP,2,616.69,-38.01,25.97,2374.42,223.78
evt_1676294701_26,300.0,300,2023-02-14 14:00:00,EURUSD,3,1096.46,-249.73,46.18,2374.42,223.78
evt_1676294701_26,300.0,300,2023-02-14 14:00:00,GBPUSD,0,0.0,0.0,0.0,2374.42,223.78
evt_1676294701_26,300.0,300,2023-02-14 14:00:00,USDCHF,3,661.28,-90.08,27.85,2374.42,223.78
evt_1676389200_27,300.0,300,2023-02-14 15:40:00,EURGBP,2,616.98,-32.13,31.44,1962.48,279.3
evt_1676389200_27,300.0,300,2023-02-14 15:40:00,EURUSD,3,1097.67,-189.04,55.93,1962.48,279.3
evt_1676389200_27,300.0,300,2023-02-14 15:40:00,GBPUSD,0,0.0,0.0,0.0,1962.48,279.3
evt_1676389200_27,300.0,300,2023-02-14 15:40:00,USDCHF,1,247.82,-0.54,12.63,1962.48,279.3
evt_1676394300_28,300.0,300,2023-02-14 17:05:00,EURGBP,2,616.88,-34.09,31.43,1962.62,280.21
evt_1676394300_28,300.0,300,2023-02-14 17:05:00,EURUSD,3,1097.93,-176.29,55.94,1962.62,280.21
evt_1676394300_28,300.0,300,2023-02-14 17:05:00,GBPUSD,0,0.0,0.0,0.0,1962.62,280.21
evt_1676394300_28,300.0,300,2023-02-14 17:05:00,USDCHF,1,247.81,3.24,12.63,1962.62,280.21
evt_1676397300_29,300.0,300,2023-02-14 17:55:00,EURGBP,2,617.04,-30.87,31.5,1959.06,268.14
evt_1676397300_29,300.0,300,2023-02-14 17:55:00,EURUSD,3,1092.99,-423.13,55.79,1959.06,268.14
evt_1676397300_29,300.0,300,2023-02-14 17:55:00,GBPUSD,0,0.0,0.0,0.0,1959.06,268.14
evt_1676397300_29,300.0,300,2023-02-14 17:55:00,USDCHF,1,249.02,-3.69,12.71,1959.06,268.14
evt_1676440800_30,300.0,300,2023-02-15 08:30:00,EURGBP,2,617.49,-21.91,28.13,2194.95,238.22
evt_1676440800_30,300.0,300,2023-02-15 08:30:00,EURUSD,3,1092.01,-472.09,49.75,2194.95,238.22
evt_1676440800_30,300.0,300,2023-02-15 08:30:00,GBPUSD,1,485.45,8.72,22.12,2194.95,238.22
evt_1676440800_30,300.0,300,2023-02-15 08:30:00,USDCHF,0,0.0,0.0,0.0,2194.95,238.22
evt_1676473200_31,300.0,300,2023-02-15 15:00:00,EURGBP,2,621.75,-23.03,31.68,1962.56,265.67
evt_1676473200_31,300.0,300,2023-02-15 15:00:00,EURUSD,3,1091.37,-504.22,55.61,1962.56,265.67
evt_1676473200_31,300.0,300,2023-02-15 15:00:00,GBPUSD,0,0.0,0.0,0.0,1962.56,265.67
evt_1676473200_31,300.0,300,2023-02-15 15:00:00,USDCHF,1,249.44,7.2,12.71,1962.56,265.67
evt_1676475900_32,300.0,300,2023-02-15 16:45:00,EURGBP,2,622.8,-43.89,31.76,1960.86,255.69
evt_1676475900_32,300.0,300,2023-02-15 16:45:00,EURUSD,3,1088.26,-659.77,55.5,1960.86,255.69
evt_1676475900_32,300.0,300,2023-02-15 16:45:00,GBPUSD,0,0.0,0.0,0.0,1960.86,255.69
evt_1676475900_32,300.0,300,2023-02-15 16:45:00,USDCHF,1,249.8,-20.25,12.74,1960.86,255.69
evt_1676532300_33,300.0,300,2023-02-16 08:30:00,EURGBP,2,622.37,-35.35,31.71,1962.67,264.56
evt_1676532300_33,300.0,300,2023-02-16 08:30:00,EURUSD,3,1091.08,-518.5,55.59,1962.67,264.56
evt_1676532300_33,300.0,300,2023-02-16 08:30:00,GBPUSD,0,0.0,0.0,0.0,1962.67,264.56
evt_1676532300_33,300.0,300,2023-02-16 08:30:00,USDCHF,1,249.22,4.86,12.7,1962.67,264.56
evt_1676546100_34,300.0,300,2023-02-16 11:30:00,EURGBP,2,621.6,-19.95,31.69,1961.7,264.39
evt_1676546100_34,300.0,300,2023-02-16 11:30:00,EURUSD,3,1090.87,-529.21,55.61,1961.7,264.39
evt_1676546100_34,300.0,300,2023-02-16 11:30:00,GBPUSD,0,0.0,0.0,0.0,1961.7,264.39
evt_1676546100_34,300.0,300,2023-02-16 11:30:00,USDCHF,1,249.23,-9.36,12.7,1961.7,264.39
evt_1676553600_35,300.0,300,2023-02-16 14:45:00,EURGBP,2,621.91,-26.11,31.7,1961.86,264.61
evt_1676553600_35,300.0,300,2023-02-16 14:45:00,EURUSD,3,1090.77,-534.31,55.6,1961.86,264.61
evt_1676553600_35,300.0,300,2023-02-16 14:45:00,GBPUSD,0,0.0,0.0,0.0,1961.86,264.61
evt_1676553600_35,300.0,300,2023-02-16 14:45:00,USDCHF,1,249.19,2.97,12.7,1961.86,264.61
evt_1676562300_36,300.0,300,2023-02-16 19:00:00,EURGBP,2,622.58,-39.55,31.73,1961.87,260.81
evt_1676562300_36,300.0,300,2023-02-16 19:00:00,EURUSD,3,1089.57,-593.98,55.54,1961.87,260.81
evt_1676562300_36,300.0,300,2023-02-16 19:00:00,GBPUSD,0,0.0,0.0,0.0,1961.87,260.81
evt_1676562300_36,300.0,300,2023-02-16 19:00:00,USDCHF,1,249.72,-2.07,12.73,1961.87,260.81
evt_1676578500_37,300.0,300,2023-02-16 20:15:00,EURGBP,2,622.93,-46.55,36.37,1712.72,299.33
evt_1676578500_37,300.0,300,2023-02-16 20:15:00,EURUSD,3,1089.79,-583.27,63.63,1712.72,299.33
evt_1676578500_37,300.0,300,2023-02-16 20:15:00,GBPUSD,0,0.0,0.0,0.0,1712.72,299.33
evt_1676578500_37,300.0,300,2023-02-16 20:15:00,USDCHF,0,0.0,0.0,0.0,1712.72,299.33
evt_1676584800_38,300.0,300,2023-02-17 17:00:00,EURGBP,2,621.73,-22.61,25.48,2440.39,208.05
evt_1676584800_38,300.0,300,2023-02-17 17:00:00,EURUSD,3,1087.71,-687.31,44.57,2440.39,208.05
evt_1676584800_38,300.0,300,2023-02-17 17:00:00,GBPUSD,1,480.25,28.48,19.68,2440.39,208.05
evt_1676584800_38,300.0,300,2023-02-17 17:00:00,USDCHF,1,250.69,-4.77,10.27,2440.39,208.05
evt_1676855100_39,300.0,300,2023-02-20 01:05:00,EURGBP,2,621.81,-24.15,31.7,1961.42,263.69
evt_1676855100_39,300.0,300,2023-02-20 01:05:00,EURUSD,3,1089.9,-577.66,55.57,1961.42,263.69
evt_1676855100_39,300.0,300,2023-02-20 01:05:00,GBPUSD,0,0.0,0.0,0.0,1961.42,263.69
evt_1676855100_39,300.0,300,2023-02-20 01:05:00,USDCHF,1,249.71,-0.99,12.73,1961.42,263.69
evt_1676860200_40,300.0,300,2023-02-20 02:30:00,EURGBP,2,621.73,-22.47,36.35,1710.45,299.37
evt_1676860200_40,300.0,300,2023-02-20 02:30:00,EURUSD,3,1088.73,-636.31,63.65,1710.45,299.37
evt_1676860200_40,300.0,300,2023-02-20 02:30:00,GBPUSD,0,0.0,0.0,0.0,1710.45,299.37
evt_1676860200_40,300.0,300,2023-02-20 02:30:00,USDCHF,0,0.0,0.0,0.0,1710.45,299.37
evt_1676864700_41,300.0,300,2023-02-20 03:45:00,EURGBP,2,621.76,-23.17,36.35,1710.71,299.94
evt_1676864700_41,300.0,300,2023-02-20 03:45:00,EURUSD,3,1088.95,-625.09,63.65,1710.71,299.94
evt_1676864700_41,300.0,300,2023-02-20 03:45:00,GBPUSD,0,0.0,0.0,0.0,1710.71,299.94
evt_1676864700_41,300.0,300,2023-02-20 03:45:00,USDCHF,0,0.0,0.0,0.0,1710.71,299.94
evt_1676867400_42,300.0,300,2023-02-20 04:30:00,EURGBP,2,621.67,-21.35,31.7,1960.82,262.64
evt_1676867400_42,300.0,300,2023-02-20 04:30:00,EURUSD,3,1089.33,-606.22,55.55,1960.82,262.64
evt_1676867400_42,300.0,300,2023-02-20 04:30:00,GBPUSD,0,0.0,0.0,0.0,1960.82,262.64
evt_1676867400_42,300.0,300,2023-02-20 04:30:00,USDCHF,1,249.82,-1.17,12.74,1960.82,262.64
evt_1676889300_43,300.0,300,2023-02-20 10:35:00,EURGBP,2,622.01,-28.21,31.71,1961.83,264.97
evt_1676889300_43,300.0,300,2023-02-20 10:35:00,EURUSD,3,1090.23,-561.34,55.57,1961.83,264.97
evt_1676889300_43,300.0,300,2023-02-20 10:35:00,GBPUSD,0,0.0,0.0,0.0,1961.83,264.97
evt_1676889300_43,300.0,300,2023-02-20 10:35:00,USDCHF,1,249.59,5.49,12.72,1961.83,264.97
evt_1676895300_44,300.0,300,2023-02-20 12:15:00,EURGBP,2,621.92,-26.39,31.71,1961.11,263.89
evt_1676895300_44,300.0,300,2023-02-20 12:15:00,EURUSD,3,1089.86,-579.7,55.57,1961.11,263.89
evt_1676895300_44,300.0,300,2023-02-20 12:15:00,GBPUSD,0,0.0,0.0,0.0,1961.11,263.89
evt_1676895300_44,300.0,300,2023-02-20 12:15:00,USDCHF,1,249.32,-5.31,12.71,1961.11,263.89
evt_1676903101_45,300.0,300,2023-02-20 14:45:00,EURGBP,2,621.14,-10.71,31.71,1959.09,262.09
evt_1676903101_45,300.0,300,2023-02-20 14:45:00,EURUSD,3,1088.47,-649.06,55.56,1959.09,262.09
evt_1676903101_45,300.0,300,2023-02-20 14:45:00,GBPUSD,0,0.0,0.0,0.0,1959.09,262.09
evt_1676903101_45,300.0,300,2023-02-20 14:45:00,USDCHF,1,249.48,4.05,12.73,1959.09,262.09
evt_1676912700_46,300.0,300,2023-02-21 11:15:00,EURGBP,2,621.55,-18.97,25.49,2438.41,205.76
evt_1676912700_46,300.0,300,2023-02-21 11:15:00,EURUSD,3,1086.81,-732.19,44.57,2438.41,205.76
evt_1676912700_46,300.0,300,2023-02-21 11:15:00,GBPUSD,1,479.94,5.68,19.68,2438.41,205.76
evt_1676912700_46,300.0,300,2023-02-21 11:15:00,USDCHF,1,250.1,-30.78,10.26,2438.41,205.76
evt_1676980800_47,300.0,300,2023-02-21 12:00:00,EURGBP,1,308.39,-22.05,14.48,2129.52,239.19
evt_1676980800_47,300.0,300,2023-02-21 12:00:00,EURUSD,3,1087.64,-690.88,51.07,2129.52,239.19
evt_1676980800_47,300.0,300,2023-02-21 12:00:00,GBPUSD,1,484.06,7.2,22.73,2129.52,239.19
evt_1676980800_47,300.0,300,2023-02-21 12:00:00,USDCHF,1,249.43,-8.28,11.71,2129.52,239.19
evt_1676987400_48,300.0,300,2023-02-21 14:00:00,EURGBP,2,616.14,-24.57,31.56,1952.13,256.85
evt_1676987400_48,300.0,300,2023-02-21 14:00:00,EURUSD,3,1086.28,-758.71,55.65,1952.13,256.85
evt_1676987400_48,300.0,300,2023-02-21 14:00:00,GBPUSD,0,0.0,0.0,0.0,1952.13,256.85
evt_1676987400_48,300.0,300,2023-02-21 14:00:00,USDCHF,1,249.71,-17.64,12.79,1952.13,256.85
evt_1677033600_49,300.0,300,2023-02-22 10:30:00,EURGBP,1,308.47,6.02,16.27,1895.38,264.18
evt_1677033600_49,300.0,300,2023-02-22 10:30:00,EURUSD,3,1085.87,-779.11,57.29,1895.38,264.18
evt_1677033600_49,300.0,300,2023-02-22 10:30:00,GBPUSD,0,0.0,0.0,0.0,1895.38,264.18
evt_1677033600_49,300.0,300,2023-02-22 10:30:00,USDCHF,2,501.04,-50.4,26.43,1895.38,264.18
evt_1677062400_50,300.0,300,2023-02-22 11:15:00,EURGBP,1,308.54,-4.34,12.97,2378.64,209.49
evt_1677062400_50,300.0,300,2023-02-22 11:15:00,EURUSD,3,1085.74,-785.74,45.65,2378.64,209.49
evt_1677062400_50,300.0,300,2023-02-22 11:15:00,GBPUSD,1,482.99,1.12,20.31,2378.64,209.49
evt_1677062400_50,300.0,300,2023-02-22 11:15:00,USDCHF,2,501.36,-61.2,21.08,2378.64,209.49
evt_1677069600_51,300.0,300,2023-02-22 12:45:00,EURGBP,1,307.79,-6.02,16.26,1892.63,258.89
evt_1677069600_51,300.0,300,2023-02-22 12:45:00,EURUSD,3,1083.74,-885.7,57.26,1892.63,258.89
evt_1677069600_51,300.0,300,2023-02-22 12:45:00,GBPUSD,0,0.0,0.0,0.0,1892.63,258.89
evt_1677069600_51,300.0,300,2023-02-22 12:45:00,USDCHF,2,501.1,-52.38,26.48,1892.63,258.89
evt_1677087300_52,300.0,300,2023-02-22 18:00:00,EURGBP,1,308.15,4.2,16.27,1893.76,256.83
evt_1677087300_52,300.0,300,2023-02-22 18:00:00,EURUSD,3,1083.45,-899.98,57.21,1893.76,256.83
evt_1677087300_52,300.0,300,2023-02-22 18:00:00,GBPUSD,0,0.0,0.0,0.0,1893.76,256.83
evt_1677087300_52,300.0,300,2023-02-22 18:00:00,USDCHF,2,502.16,-87.84,26.52,1893.76,256.83
evt_1677096000_53,300.0,300,2023-02-22 22:30:00,EURGBP,1,308.17,1.4,16.28,1892.68,249.75
evt_1677096000_53,300.0,300,2023-02-22 22:30:00,EURUSD,3,1081.36,-1004.53,57.13,1892.68,249.75
evt_1677096000_53,300.0,300,2023-02-22 22:30:00,GBPUSD,0,0.0,0.0,0.0,1892.68,249.75
evt_1677096000_53,300.0,300,2023-02-22 22:30:00,USDCHF,2,503.14,-120.6,26.58,1892.68,249.75
evt_1677134704_54,300.0,300,2023-02-23 07:15:00,EURGBP,1,308.26,0.56,16.28,1893.26,255.85
evt_1677134704_54,300.0,300,2023-02-23 07:15:00,EURUSD,3,1082.93,-925.99,57.2,1893.26,255.85
evt_1677134704_54,300.0,300,2023-02-23 07:15:00,GBPUSD,0,0.0,0.0,0.0,1893.26,255.85
evt_1677134704_54,300.0,300,2023-02-23 07:15:00,USDCHF,2,502.06,-84.6,26.52,1893.26,255.85
evt_1677140100_55,300.0,300,2023-02-23 10:00:00,EURGBP,1,308.15,1.12,16.27,1893.49,252.52
evt_1677140100_55,300.0,300,2023-02-23 10:00:00,EURUSD,3,1082.27,-959.14,57.16,1893.49,252.52
evt_1677140100_55,300.0,300,2023-02-23 10:00:00,GBPUSD,0,0.0,0.0,0.0,1893.49,252.52
evt_1677140100_55,300.0,300,2023-02-23 10:00:00,USDCHF,2,503.07,-118.08,26.57,1893.49,252.52
evt_1677149100_56,150.0,"300,200,150",2023-03-08 23:45:00,EURGBP,3,934.53,-97.51,25.78,3625.22,111.98
evt_1677149100_56,150.0,"300,200,150",2023-03-08 23:45:00,EURUSD,4,1454.38,-1403.53,40.12,3625.22,111.98
evt_1677149100_56,150.0,"300,200,150",2023-03-08 23:45:00,GBPUSD,1,473.69,-5.28,13.07,3625.22,111.98
evt_1677149100_56,150.0,"300,200,150",2023-03-08 23:45:00,USDCHF,3,762.62,-386.01,21.04,3625.22,111.98
evt_1678474800_57,300.0,300,2023-03-10 19:00:00,EURGBP,1,309.74,-0.7,15.26,2029.74,267.33
evt_1678474800_57,300.0,300,2023-03-10 19:00:00,EURUSD,4,1471.37,-554.14,72.49,2029.74,267.33
evt_1678474800_57,300.0,300,2023-03-10 19:00:00,GBPUSD,0,0.0,0.0,0.0,2029.74,267.33
evt_1678474800_57,300.0,300,2023-03-10 19:00:00,USDCHF,1,248.64,-4.59,12.25,2029.74,267.33
evt_1678488300_58,300.0,300,2023-03-10 22:45:00,EURGBP,1,309.59,2.66,17.42,1777.51,296.46
evt_1678488300_58,300.0,300,2023-03-10 22:45:00,EURUSD,4,1467.92,-726.64,82.58,1777.51,296.46
evt_1678488300_58,300.0,300,2023-03-10 22:45:00,GBPUSD,0,0.0,0.0,0.0,1777.51,296.46
evt_1678488300_58,300.0,300,2023-03-10 22:45:00,USDCHF,0,0.0,0.0,0.0,1777.51,296.46
evt_1678491900_59,300.0,300,2023-03-10 23:45:00,EURGBP,1,309.33,-3.43,17.4,1777.75,297.65
evt_1678491900_59,300.0,300,2023-03-10 23:45:00,EURUSD,4,1468.42,-701.8,82.6,1777.75,297.65
evt_1678491900_59,300.0,300,2023-03-10 23:45:00,GBPUSD,0,0.0,0.0,0.0,1777.75,297.65
evt_1678491900_59,300.0,300,2023-03-10 23:45:00,USDCHF,0,0.0,0.0,0.0,1777.75,297.65
evt_1678685100_60,300.0,300,2023-03-13 05:25:00,EURGBP,1,309.38,-0.35,15.22,2033.34,280.67
evt_1678685100_60,300.0,300,2023-03-13 05:25:00,EURUSD,4,1476.28,-308.5,72.6,2033.34,280.67
evt_1678685100_60,300.0,300,2023-03-13 05:25:00,GBPUSD,0,0.0,0.0,0.0,2033.34,280.67
evt_1678685100_60,300.0,300,2023-03-13 05:25:00,USDCHF,1,247.68,5.94,12.18,2033.34,280.67
evt_1678696800_61,300.0,300,2023-03-13 12:00:00,EURGBP,1,309.37,6.93,15.24,2030.5,274.87
evt_1678696800_61,300.0,300,2023-03-13 12:00:00,EURUSD,4,1473.95,-425.11,72.59,2030.5,274.87
evt_1678696800_61,300.0,300,2023-03-13 12:00:00,GBPUSD,0,0.0,0.0,0.0,2030.5,274.87
evt_1678696800_61,300.0,300,2023-03-13 12:00:00,USDCHF,1,247.17,-17.46,12.17,2030.5,274.87
evt_1678709100_62,300.0,300,2023-03-13 13:15:00,EURGBP,1,309.66,2.17,15.27,2028.3,269.21
evt_1678709100_62,300.0,300,2023-03-13 13:15:00,EURUSD,4,1471.74,-535.51,72.56,2028.3,269.21
evt_1678709100_62,300.0,300,2023-03-13 13:15:00,GBPUSD,0,0.0,0.0,0.0,2028.3,269.21
evt_1678709100_62,300.0,300,2023-03-13 13:15:00,USDCHF,1,246.9,-26.55,12.17,2028.3,269.21
evt_1678719000_63,300.0,300,2023-03-13 14:50:00,EURGBP,1,309.05,-0.07,15.24,2027.57,269.09
evt_1678719000_63,300.0,300,2023-03-13 14:50:00,EURUSD,4,1471.66,-539.65,72.58,2027.57,269.09
evt_1678719000_63,300.0,300,2023-03-13 14:50:00,GBPUSD,0,0.0,0.0,0.0,2027.57,269.09
evt_1678719000_63,300.0,300,2023-03-13 14:50:00,USDCHF,1,246.86,-27.81,12.18,2027.57,269.09
evt_1678724700_64,300.0,300,2023-03-13 16:45:00,EURGBP,1,309.58,1.82,15.24,2031.83,278.88
evt_1678724700_64,300.0,300,2023-03-13 16:45:00,EURUSD,4,1476.5,-297.46,72.67,2031.83,278.88
evt_1678724700_64,300.0,300,2023-03-13 16:45:00,GBPUSD,0,0.0,0.0,0.0,2031.83,278.88
evt_1678724700_64,300.0,300,2023-03-13 16:45:00,USDCHF,1,245.75,-64.98,12.09,2031.83,278.88
evt_1678728600_65,300.0,300,2023-03-13 17:35:00,EURGBP,1,308.95,-1.61,13.55,2279.68,254.24
evt_1678728600_65,300.0,300,2023-03-13 17:35:00,EURUSD,4,1479.17,-164.29,64.88,2279.68,254.24
evt_1678728600_65,300.0,300,2023-03-13 17:35:00,GBPUSD,0,0.0,0.0,0.0,2279.68,254.24
evt_1678728600_65,300.0,300,2023-03-13 17:35:00,USDCHF,2,491.56,-67.77,21.56,2279.68,254.24
evt_1678739700_66,300.0,300,2023-03-14 10:15:00,EURGBP,1,307.29,-30.73,13.51,2274.39,244.83
evt_1678739700_66,300.0,300,2023-03-14 10:15:00,EURUSD,4,1474.31,-407.17,64.82,2274.39,244.83
evt_1678739700_66,300.0,300,2023-03-14 10:15:00,GBPUSD,0,0.0,0.0,0.0,2274.39,244.83
evt_1678739700_66,300.0,300,2023-03-14 10:15:00,USDCHF,2,492.79,-26.73,21.67,2274.39,244.83
evt_1678812300_67,300.0,300,2023-03-14 16:45:00,EURGBP,1,308.08,-14.98,15.15,2032.99,284.82
evt_1678812300_67,300.0,300,2023-03-14 16:45:00,EURUSD,4,1477.7,-237.43,72.69,2032.99,284.82
evt_1678812300_67,300.0,300,2023-03-14 16:45:00,GBPUSD,0,0.0,0.0,0.0,2032.99,284.82
evt_1678812300_67,300.0,300,2023-03-14 16:45:00,USDCHF,1,247.21,1.8,12.16,2032.99,284.82
evt_1678820100_68,300.0,300,2023-03-14 18:55:00,EURGBP,1,308.96,1.68,15.18,2035.19,289.95
evt_1678820100_68,300.0,300,2023-03-14 18:55:00,EURUSD,4,1479.51,-147.04,72.7,2035.19,289.95
evt_1678820100_68,300.0,300,2023-03-14 18:55:00,GBPUSD,0,0.0,0.0,0.0,2035.19,289.95
evt_1678820100_68,300.0,300,2023-03-14 18:55:00,USDCHF,1,246.72,-2.52,12.12,2035.19,289.95
evt_1678828800_69,300.0,300,2023-03-14 21:30:00,EURGBP,1,308.81,0.42,15.15,2037.67,296.64
evt_1678828800_69,300.0,300,2023-03-14 21:30:00,EURUSD,4,1482.26,-9.73,72.74,2037.67,296.64
evt_1678828800_69,300.0,300,2023-03-14 21:30:00,GBPUSD,0,0.0,0.0,0.0,2037.67,296.64
evt_1678828800_69,300.0,300,2023-03-14 21:30:00,USDCHF,1,246.6,-2.16,12.1,2037.67,296.64
evt_1678836600_70,300.0,300,2023-03-14 23:30:00,EURGBP,1,309.06,-4.48,15.17,2036.95,294.25
evt_1678836600_70,300.0,300,2023-03-14 23:30:00,EURUSD,4,1481.1,-67.69,72.71,2036.95,294.25
evt_1678836600_70,300.0,300,2023-03-14 23:30:00,GBPUSD,0,0.0,0.0,0.0,2036.95,294.25
evt_1678836600_70,300.0,300,2023-03-14 23:30:00,USDCHF,1,246.79,2.79,12.12,2036.95,294.25
evt_1678840509_71,300.0,300,2023-03-15 02:30:00,EURGBP,1,308.97,-2.73,15.17,2036.19,292.83
evt_1678840509_71,300.0,300,2023-03-15 02:30:00,EURUSD,4,1480.31,-107.02,72.7,2036.19,292.83
evt_1678840509_71,300.0,300,2023-03-15 02:30:00,GBPUSD,0,0.0,0.0,0.0,2036.19,292.83
evt_1678840509_71,300.0,300,2023-03-15 02:30:00,USDCHF,1,246.91,5.49,12.13,2036.19,292.83
evt_1678852500_72,300.0,300,2023-03-15 04:00:00,EURGBP,1,309.02,-3.64,15.17,2036.87,294.23
evt_1678852500_72,300.0,300,2023-03-15 04:00:00,EURUSD,4,1481.0,-72.52,72.71,2036.87,294.23
evt_1678852500_72,300.0,300,2023-03-15 04:00:00,GBPUSD,0,0.0,0.0,0.0,2036.87,294.23
evt_1678852500_72,300.0,300,2023-03-15 04:00:00,USDCHF,1,246.85,-1.26,12.12,2036.87,294.23
evt_1679580000_73,300.0,300,2023-03-23 15:00:00,EURGBP,2,706.65,-5.2,25.43,2778.51,224.93
evt_1679580000_73,300.0,300,2023-03-23 15:00:00,EURUSD,1,413.44,-5.7,14.88,2778.51,224.93
evt_1679580000_73,300.0,300,2023-03-23 15:00:00,GBPUSD,2,1108.56,-103.59,39.9,2778.51,224.93
evt_1679580000_73,300.0,300,2023-03-23 15:00:00,USDCHF,2,549.86,-82.6,19.79,2778.51,224.93
evt_1679584200_74,300.0,300,2023-03-23 15:15:00,EURGBP,1,353.42,-0.8,14.57,2425.66,256.96
evt_1679584200_74,300.0,300,2023-03-23 15:15:00,EURUSD,1,413.75,-20.9,17.06,2425.66,256.96
evt_1679584200_74,300.0,300,2023-03-23 15:15:00,GBPUSD,2,1108.92,-110.79,45.72,2425.66,256.96
evt_1679584200_74,300.0,300,2023-03-23 15:15:00,USDCHF,2,549.58,-92.0,22.66,2425.66,256.96
evt_1679586600_75,300.0,300,2023-03-23 16:00:00,EURGBP,1,354.09,5.76,14.61,2423.33,260.98
evt_1679586600_75,300.0,300,2023-03-23 16:00:00,EURUSD,1,413.41,-3.8,17.06,2423.33,260.98
evt_1679586600_75,300.0,300,2023-03-23 16:00:00,GBPUSD,2,1106.06,-53.55,45.64,2423.33,260.98
evt_1679586600_75,300.0,300,2023-03-23 16:00:00,USDCHF,2,549.77,-85.4,22.69,2423.33,260.98
evt_1679593500_76,300.0,300,2023-03-23 19:30:00,EURGBP,1,353.66,3.2,14.59,2424.81,253.91
evt_1679593500_76,300.0,300,2023-03-23 19:30:00,EURUSD,1,414.12,-39.71,17.08,2424.81,253.91
evt_1679593500_76,300.0,300,2023-03-23 19:30:00,GBPUSD,2,1109.3,-118.35,45.75,2424.81,253.91
evt_1679593500_76,300.0,300,2023-03-23 19:30:00,USDCHF,2,547.73,-153.4,22.59,2424.81,253.91
evt_1680084000_77,300.0,300,2023-03-29 10:15:00,EURGBP,2,703.02,-29.92,31.34,2243.06,288.17
evt_1680084000_77,300.0,300,2023-03-29 10:15:00,EURUSD,1,433.32,-19.8,19.32,2243.06,288.17
evt_1680084000_77,300.0,300,2023-03-29 10:15:00,GBPUSD,1,554.71,-36.18,24.73,2243.06,288.17
evt_1680084000_77,300.0,300,2023-03-29 10:15:00,USDCHF,2,552.01,-39.2,24.61,2243.06,288.17
evt_1680260400_78,300.0,300,2023-03-31 15:45:00,EURGBP,1,351.44,-22.72,13.46,2611.97,243.41
evt_1680260400_78,300.0,300,2023-03-31 15:45:00,EURUSD,2,870.97,-132.8,33.35,2611.97,243.41
evt_1680260400_78,300.0,300,2023-03-31 15:45:00,GBPUSD,2,1115.19,-115.29,42.7,2611.97,243.41
evt_1680260400_78,300.0,300,2023-03-31 15:45:00,USDCHF,1,274.37,-7.2,10.5,2611.97,243.41
evt_1682107200_79,300.0,300,2023-04-21 21:00:00,EURGBP,2,794.88,-0.18,31.93,2489.27,285.6
evt_1682107200_79,300.0,300,2023-04-21 21:00:00,EURUSD,1,483.45,-100.1,19.42,2489.27,285.6
evt_1682107200_79,300.0,300,2023-04-21 21:00:00,GBPUSD,1,622.03,10.6,24.99,2489.27,285.6
evt_1682107200_79,300.0,300,2023-04-21 21:00:00,USDCHF,2,588.91,-69.19,23.66,2489.27,285.6
evt_1682420400_80,300.0,300,2023-04-25 12:00:00,EURGBP,1,398.37,1.62,13.87,2871.34,239.13
evt_1682420400_80,300.0,300,2023-04-25 12:00:00,EURUSD,2,971.61,-236.06,33.84,2871.34,239.13
evt_1682420400_80,300.0,300,2023-04-25 12:00:00,GBPUSD,1,623.61,-9.7,21.72,2871.34,239.13
evt_1682420400_80,300.0,300,2023-04-25 12:00:00,USDCHF,3,877.76,-202.29,30.57,2871.34,239.13
evt_1682913300_81,300.0,300,2023-05-01 05:00:00,EURGBP,3,1182.65,-137.79,45.28,2612.07,274.61
evt_1682913300_81,300.0,300,2023-05-01 05:00:00,EURUSD,1,506.12,-78.89,19.38,2612.07,274.61
evt_1682913300_81,300.0,300,2023-05-01 05:00:00,GBPUSD,1,627.97,-114.9,24.04,2612.07,274.61
evt_1682913300_81,300.0,300,2023-05-01 05:00:00,USDCHF,1,295.33,-18.26,11.31,2612.07,274.61
evt_1682942400_82,300.0,300,2023-05-01 17:30:00,EURGBP,3,1184.37,-103.5,35.9,3299.22,219.41
evt_1682942400_82,300.0,300,2023-05-01 17:30:00,EURUSD,1,505.11,-129.49,15.31,3299.22,219.41
