time,pair,EventType,description,direction,baseline_net_profit,baseline_volume,new_lot,total_scale,scaled_net_profit,running_balance,scaled_volume,ModeledSwap,CumulativeModeledSwap,BalanceAfterEvent
2023.01.02 07:52:15,EURGBP,deal_in,,in,-0.45,0.06,0.06,1.0,-0.45,4999.55,0.06,0.0,0.0,4999.55
2023.01.02 09:55:00,USDCHF,deal_in,,in,-0.56,0.08,0.07,0.875,-0.49,4999.06,0.07,0.0,0.0,4999.06
2023.01.02 10:55:13,EURGBP,deal_out,,out,3.24,0.06,0.06,1.0,3.24,5002.3,0.06,0.0,0.0,5002.3
2023.01.02 12:45:00,EURGBP,deal_in,,in,-0.45,0.06,0.06,1.0,-0.45,5001.85,0.06,0.0,0.0,5001.85
2023.01.02 13:04:06,EURGBP,deal_out,,out,3.24,0.06,0.06,1.0,3.24,5005.09,0.06,0.0,0.0,5005.09
2023.01.02 14:35:01,EURGBP,deal_in,,in,-0.45,0.06,0.06,1.0,-0.45,5004.64,0.06,0.0,0.0,5004.64
2023.01.02 15:47:07,EURGBP,deal_out,,out,3.17,0.06,0.06,1.0,3.17,5007.81,0.06,0.0,0.0,5007.81
2023.01.02 15:50:01,EURGBP,deal_in,,in,-0.45,0.06,0.06,1.0,-0.45,5007.36,0.06,0.0,0.0,5007.36
2023.01.03 00:00:00,EURGBP,swap,Modeled daily swap accrual for 2023-01-02,buy,0.0,0.06,0.06,0.0,-0.21,5007.15,0.06,-0.21,-0.21,5007.15
2023.01.03 00:00:00,USDCHF,swap,Modeled daily swap accrual for 2023-01-02,buy,0.0,0.08,0.07,0.0,-0.25,5006.9,0.07,-0.25,-0.46,5006.9
2023.01.03 01:14:36,USDCHF,deal_out,,out,1.69,0.08,0.07,0.875,1.4788,5008.3788,0.07,0.0,-0.46,5008.3788
2023.01.03 01:42:39,USDCHF,deal_in,,in,-0.56,0.08,0.08,1.0,-0.56,5007.8188,0.08,0.0,-0.46,5007.8188
2023.01.03 01:44:17,USDCHF,deal_out,,out,3.59,0.08,0.08,1.0,3.59,5011.4088,0.08,0.0,-0.46,5011.4088
2023.01.03 07:00:00,USDCHF,deal_in,,in,-0.56,0.08,0.08,1.0,-0.56,5010.8488,0.08,0.0,-0.46,5010.8488
2023.01.03 07:34:12,USDCHF,deal_out,,out,3.94,0.08,0.08,1.0,3.94,5014.7887,0.08,0.0,-0.46,5014.7887
2023.01.03 10:00:00,EURUSD,deal_in,,in,-1.12,0.15,0.15,1.0,-1.12,5013.6687,0.15,0.0,-0.46,5013.6687
2023.01.03 10:00:00,GBPUSD,deal_in,,in,-0.59,0.07,0.07,1.0,-0.59,5013.0787,0.07,0.0,-0.46,5013.0787
2023.01.03 10:03:24,GBPUSD,deal_out,,out,7.32,0.07,0.07,1.0,7.32,5020.3987,0.07,0.0,-0.46,5020.3987
2023.01.03 10:04:56,EURUSD,deal_out,,out,22.44,0.15,0.15,1.0,22.44,5042.8387,0.15,0.0,-0.46,5042.8387
2023.01.03 14:35:00,USDCHF,deal_in,,in,-0.56,0.08,0.08,1.0,-0.56,5042.2787,0.08,0.0,-0.46,5042.2787
2023.01.03 14:45:00,EURGBP,deal_in,,in,-0.44,0.06,0.06,1.0,-0.44,5041.8387,0.06,0.0,-0.46,5041.8387
2023.01.03 15:09:58,USDCHF,deal_out,,out,3.79,0.08,0.08,1.0,3.79,5045.6287,0.08,0.0,-0.46,5045.6287
2023.01.03 17:00:00,GBPUSD,deal_in,,in,-0.59,0.07,0.07,1.0,-0.59,5045.0387,0.07,0.0,-0.46,5045.0387
2023.01.03 17:30:00,USDCHF,deal_in,,in,-0.56,0.08,0.08,1.0,-0.56,5044.4787,0.08,0.0,-0.46,5044.4787
2023.01.03 17:33:02,USDCHF,deal_out,,out,3.8,0.08,0.08,1.0,3.8,5048.2787,0.08,0.0,-0.46,5048.2787
2023.01.03 20:45:00,USDCHF,deal_in,,in,-0.56,0.08,0.08,1.0,-0.56,5047.7187,0.08,0.0,-0.46,5047.7187
2023.01.03 21:43:24,USDCHF,deal_out,,out,3.89,0.08,0.08,1.0,3.89,5051.6087,0.08,0.0,-0.46,5051.6087
2023.01.03 23:35:02,USDCHF,deal_in,,in,-0.56,0.08,0.08,1.0,-0.56,5051.0487,0.08,0.0,-0.46,5051.0487
2023.01.04 00:00:00,EURGBP,swap,Modeled daily swap accrual for 2023-01-03,buy,0.0,0.06,0.06,0.0,-0.21,5050.8387,0.06,-0.21,-0.67,5050.8387
2023.01.04 00:00:00,EURGBP,swap,Modeled daily swap accrual for 2023-01-03,buy,0.0,0.06,0.06,0.0,-0.21,5050.6287,0.06,-0.21,-0.88,5050.6287
2023.01.04 00:00:00,GBPUSD,swap,Modeled daily swap accrual for 2023-01-03,buy,0.0,0.07,0.07,0.0,-0.25,5050.3787,0.07,-0.25,-1.13,5050.3787
2023.01.04 00:00:00,USDCHF,swap,Modeled daily swap accrual for 2023-01-03,buy,0.0,0.08,0.08,0.0,-0.28,5050.0987,0.08,-0.28,-1.41,5050.0987
2023.01.04 01:29:21,USDCHF,deal_out,,out,3.71,0.08,0.08,1.0,3.71,5053.8087,0.08,0.0,-1.41,5053.8087
2023.01.04 02:10:00,USDCHF,deal_in,,in,-0.56,0.08,0.08,1.0,-0.56,5053.2487,0.08,0.0,-1.41,5053.2487
2023.01.04 02:51:33,USDCHF,deal_out,,out,3.72,0.08,0.08,1.0,3.72,5056.9687,0.08,0.0,-1.41,5056.9687
2023.01.04 04:50:00,USDCHF,deal_in,,in,-0.56,0.08,0.08,1.0,-0.56,5056.4087,0.08,0.0,-1.41,5056.4087
2023.01.04 10:00:00,EURUSD,deal_in,,in,-1.11,0.15,0.15,1.0,-1.11,5055.2987,0.15,0.0,-1.41,5055.2987
2023.01.04 10:04:56,GBPUSD,deal_out,,out,6.48,0.07,0.07,1.0,6.48,5061.7787,0.07,0.0,-1.41,5061.7787
2023.01.04 10:06:26,EURUSD,deal_out,,out,20.94,0.15,0.15,1.0,20.94,5082.7187,0.15,0.0,-1.41,5082.7187
2023.01.04 14:05:00,USDCHF,deal_in,,in,-0.56,0.08,0.08,1.0,-0.56,5082.1587,0.08,0.0,-1.41,5082.1587
2023.01.05 00:00:00,EURGBP,swap,Modeled daily swap accrual for 2023-01-04,buy,0.0,0.06,0.06,0.0,-0.21,5081.9487,0.06,-0.21,-1.62,5081.9487
2023.01.05 00:00:00,EURGBP,swap,Modeled daily swap accrual for 2023-01-04,buy,0.0,0.06,0.06,0.0,-0.21,5081.7387,0.06,-0.21,-1.83,5081.7387
2023.01.05 00:00:00,USDCHF,swap,Modeled daily swap accrual for 2023-01-04,buy,0.0,0.08,0.08,0.0,-0.28,5081.4587,0.08,-0.28,-2.11,5081.4587
2023.01.05 00:00:00,USDCHF,swap,Modeled daily swap accrual for 2023-01-04,buy,0.0,0.08,0.08,0.0,-0.28,5081.1787,0.08,-0.28,-2.39,5081.1787
2023.01.05 09:00:00,GBPUSD,deal_in,,in,-0.59,0.07,0.07,1.0,-0.59,5080.5887,0.07,0.0,-2.39,5080.5887
2023.01.05 09:48:34,GBPUSD,deal_out,,out,6.55,0.07,0.07,1.0,6.55,5087.1387,0.07,0.0,-2.39,5087.1387
2023.01.05 10:34:33,EURGBP,deal_out,,out,22.98,0.06,0.06,1.0,22.98,5110.1187,0.06,0.0,-2.39,5110.1187
2023.01.05 10:34:33,EURGBP,deal_out,,out,-16.67,0.06,0.06,1.0,-16.67,5093.4487,0.06,0.0,-2.39,5093.4487
2023.01.05 12:35:00,EURGBP,deal_in,,in,-0.45,0.06,0.06,1.0,-0.45,5092.9987,0.06,0.0,-2.39,5092.9987
2023.01.05 14:46:28,EURGBP,deal_out,,out,3.15,0.06,0.06,1.0,3.15,5096.1487,0.06,0.0,-2.39,5096.1487
2023.01.05 14:50:00,EURGBP,deal_in,,in,-0.45,0.06,0.06,1.0,-0.45,5095.6987,0.06,0.0,-2.39,5095.6987
2023.01.05 15:00:54,EURGBP,deal_out,,out,3.3,0.06,0.06,1.0,3.3,5098.9987,0.06,0.0,-2.39,5098.9987
2023.01.05 15:30:00,EURGBP,deal_in,,in,-0.44,0.06,0.06,1.0,-0.44,5098.5587,0.06,0.0,-2.39,5098.5587
2023.01.05 15:38:13,USDCHF,deal_out,,out,28.54,0.08,0.08,1.0,28.54,5127.0987,0.08,0.0,-2.39,5127.0987
2023.01.05 15:38:13,USDCHF,deal_out,,out,-20.13,0.08,0.08,1.0,-20.13,5106.9687,0.08,0.0,-2.39,5106.9687
2023.01.05 16:00:00,EURUSD,deal_in,,in,-1.11,0.15,0.15,1.0,-1.11,5105.8587,0.15,0.0,-2.39,5105.8587
2023.01.05 16:56:26,EURUSD,deal_out,,out,21.54,0.15,0.15,1.0,21.54,5127.3987,0.15,0.0,-2.39,5127.3987
2023.01.05 18:50:01,EURGBP,deal_out,,out,3.13,0.06,0.06,1.0,3.13,5130.5287,0.06,0.0,-2.39,5130.5287
2023.01.05 20:10:00,EURGBP,deal_in,,in,-0.44,0.06,0.06,1.0,-0.44,5130.0887,0.06,0.0,-2.39,5130.0887
2023.01.05 20:25:00,USDCHF,deal_in,,in,-0.56,0.08,0.08,1.0,-0.56,5129.5287,0.08,0.0,-2.39,5129.5287
2023.01.05 20:27:03,EURGBP,deal_out,,out,3.14,0.06,0.06,1.0,3.14,5132.6687,0.06,0.0,-2.39,5132.6687
2023.01.05 20:50:00,EURGBP,deal_in,,in,-0.44,0.06,0.06,1.0,-0.44,5132.2287,0.06,0.0,-2.39,5132.2287
2023.01.05 21:11:22,EURGBP,deal_out,,out,3.28,0.06,0.06,1.0,3.28,5135.5087,0.06,0.0,-2.39,5135.5087
2023.01.06 00:00:00,USDCHF,swap,Modeled daily swap accrual for 2023-01-05,sell,0.0,0.08,0.08,0.0,-0.28,5135.2287,0.08,-0.28,-2.67,5135.2287
2023.01.06 02:10:00,EURGBP,deal_in,,in,-0.44,0.06,0.06,1.0,-0.44,5134.7887,0.06,0.0,-2.67,5134.7887
2023.01.06 09:36:47,EURGBP,deal_out,,out,3.49,0.06,0.06,1.0,3.49,5138.2787,0.06,0.0,-2.67,5138.2787
2023.01.06 09:45:00,EURGBP,deal_in,,in,-0.44,0.06,0.06,1.0,-0.44,5137.8387,0.06,0.0,-2.67,5137.8387
2023.01.06 10:02:21,EURGBP,deal_out,,out,3.2,0.06,0.06,1.0,3.2,5141.0387,0.06,0.0,-2.67,5141.0387
2023.01.06 10:35:00,EURGBP,deal_in,,in,-0.44,0.06,0.06,1.0,-0.44,5140.5987,0.06,0.0,-2.67,5140.5987
2023.01.06 11:16:08,EURGBP,deal_out,,out,3.41,0.06,0.06,1.0,3.41,5144.0087,0.06,0.0,-2.67,5144.0087
2023.01.06 12:00:00,EURGBP,deal_in,,in,-0.44,0.06,0.06,1.0,-0.44,5143.5687,0.06,0.0,-2.67,5143.5687
2023.01.06 13:23:08,EURGBP,deal_out,,out,3.12,0.06,0.06,1.0,3.12,5146.6887,0.06,0.0,-2.67,5146.6887
2023.01.06 14:05:00,EURGBP,deal_in,,in,-0.44,0.06,0.06,1.0,-0.44,5146.2487,0.06,0.0,-2.67,5146.2487
2023.01.06 15:30:01,USDCHF,deal_in,,in,-0.56,0.08,0.08,1.0,-0.56,5145.6887,0.08,0.0,-2.67,5145.6887
2023.01.06 15:30:09,USDCHF,deal_out,,out,27.95,0.08,0.08,1.0,27.95,5173.6387,0.08,0.0,-2.67,5173.6387
2023.01.06 15:30:09,USDCHF,deal_out,,out,-18.31,0.08,0.08,1.0,-18.31,5155.3287,0.08,0.0,-2.67,5155.3287
2023.01.06 16:00:00,EURUSD,deal_in,,in,-1.11,0.15,0.15,1.0,-1.11,5154.2187,0.15,0.0,-2.67,5154.2187
2023.01.06 16:00:00,GBPUSD,deal_in,,in,-0.58,0.07,0.07,1.0,-0.58,5153.6387,0.07,0.0,-2.67,5153.6387
2023.01.06 17:00:38,GBPUSD,deal_out,,out,6.77,0.07,0.07,1.0,6.77,5160.4087,0.07,0.0,-2.67,5160.4087
2023.01.06 17:09:03,EURUSD,deal_out,,out,21.54,0.15,0.15,1.0,21.54,5181.9487,0.15,0.0,-2.67,5181.9487
2023.01.06 23:25:00,USDCHF,deal_in,,in,-0.56,0.08,0.08,1.0,-0.56,5181.3887,0.08,0.0,-2.67,5181.3887
2023.01.07 00:00:00,EURGBP,swap,Modeled daily swap accrual for 2023-01-06,buy,0.0,0.06,0.06,0.0,-0.21,5181.1787,0.06,-0.21,-2.88,5181.1787
2023.01.07 00:00:00,USDCHF,swap,Modeled daily swap accrual for 2023-01-06,buy,0.0,0.08,0.08,0.0,-0.28,5180.8987,0.08,-0.28,-3.16,5180.8987
2023.01.08 00:00:00,EURGBP,swap,Modeled daily swap accrual for 2023-01-07,buy,0.0,0.06,0.06,0.0,-0.21,5180.6887,0.06,-0.21,-3.37,5180.6887
2023.01.08 00:00:00,USDCHF,swap,Modeled daily swap accrual for 2023-01-07,buy,0.0,0.08,0.08,0.0,-0.28,5180.4087,0.08,-0.28,-3.65,5180.4087
2023.01.09 00:00:00,EURGBP,swap,Modeled daily swap accrual for 2023-01-08,buy,0.0,0.06,0.06,0.0,-0.21,5180.1987,0.06,-0.21,-3.86,5180.1987
2023.01.09 00:00:00,USDCHF,swap,Modeled daily swap accrual for 2023-01-08,buy,0.0,0.08,0.08,0.0,-0.28,5179.9187,0.08,-0.28,-4.14,5179.9187
2023.01.09 00:00:00,USDCHF,deal_out,,out,7.79,0.08,0.08,1.0,7.79,5187.7087,0.08,0.0,-4.14,5187.7087
2023.01.09 02:00:00,USDCHF,deal_in,,in,-0.56,0.08,0.08,1.0,-0.56,5187.1487,0.08,0.0,-4.14,5187.1487
2023.01.09 04:15:00,EURGBP,deal_in,,in,-0.45,0.06,0.06,1.0,-0.45,5186.6987,0.06,0.0,-4.14,5186.6987
2023.01.09 04:16:59,USDCHF,deal_out,,out,3.76,0.08,0.08,1.0,3.76,5190.4587,0.08,0.0,-4.14,5190.4587
2023.01.09 07:10:00,USDCHF,deal_in,,in,-0.56,0.08,0.08,1.0,-0.56,5189.8987,0.08,0.0,-4.14,5189.8987
2023.01.09 19:20:00,USDCHF,deal_in,,in,-0.56,0.08,0.08,1.0,-0.56,5189.3387,0.08,0.0,-4.14,5189.3387
2023.01.10 00:00:00,EURGBP,swap,Modeled daily swap accrual for 2023-01-09,buy,0.0,0.06,0.06,0.0,-0.21,5189.1287,0.06,-0.21,-4.35,5189.1287
2023.01.10 00:00:00,EURGBP,swap,Modeled daily swap accrual for 2023-01-09,buy,0.0,0.06,0.06,0.0,-0.21,5188.9187,0.06,-0.21,-4.56,5188.9187
2023.01.10 00:00:00,USDCHF,swap,Modeled daily swap accrual for 2023-01-09,buy,0.0,0.08,0.08,0.0,-0.28,5188.6387,0.08,-0.28,-4.84,5188.6387
2023.01.10 00:00:00,USDCHF,swap,Modeled daily swap accrual for 2023-01-09,buy,0.0,0.08,0.08,0.0,-0.28,5188.3587,0.08,-0.28,-5.12,5188.3587
2023.01.10 09:26:14,EURGBP,deal_out,,out,21.93,0.06,0.06,1.0,21.93,5210.2887,0.06,0.0,-5.12,5210.2887
2023.01.10 09:26:14,EURGBP,deal_out,,out,-14.67,0.06,0.06,1.0,-14.67,5195.6187,0.06,0.0,-5.12,5195.6187
2023.01.10 09:30:00,EURGBP,deal_in,,in,-0.45,0.06,0.06,1.0,-0.45,5195.1687,0.06,0.0,-5.12,5195.1687
2023.01.10 09:35:49,EURGBP,deal_out,,out,3.27,0.06,0.06,1.0,3.27,5198.4388,0.06,0.0,-5.12,5198.4388
2023.01.10 12:00:00,EURGBP,deal_in,,in,-0.45,0.06,0.06,1.0,-0.45,5197.9888,0.06,0.0,-5.12,5197.9888
2023.01.10 12:08:17,EURGBP,deal_out,,out,3.27,0.06,0.06,1.0,3.27,5201.2588,0.06,0.0,-5.12,5201.2588
2023.01.10 13:40:00,EURGBP,deal_in,,in,-0.45,0.06,0.06,1.0,-0.45,5200.8088,0.06,0.0,-5.12,5200.8088
2023.01.10 14:42:40,USDCHF,deal_out,,out,33.67,0.08,0.08,1.0,33.67,5234.4788,0.08,0.0,-5.12,5234.4788
2023.01.10 14:42:40,USDCHF,deal_out,,out,-25.95,0.08,0.08,1.0,-25.95,5208.5288,0.08,0.0,-5.12,5208.5288
2023.01.10 16:05:00,USDCHF,deal_in,,in,-0.56,0.08,0.08,1.0,-0.56,5207.9688,0.08,0.0,-5.12,5207.9688
2023.01.10 16:06:54,USDCHF,deal_out,,out,3.95,0.08,0.08,1.0,3.95,5211.9188,0.08,0.0,-5.12,5211.9188
2023.01.10 18:09:50,EURGBP,deal_out,,out,3.27,0.06,0.06,1.0,3.27,5215.1888,0.06,0.0,-5.12,5215.1888
2023.01.10 18:20:00,EURGBP,deal_in,,in,-0.45,0.06,0.06,1.0,-0.45,5214.7388,0.06,0.0,-5.12,5214.7388
2023.01.10 18:24:14,EURGBP,deal_out,,out,3.27,0.06,0.06,1.0,3.27,5218.0088,0.06,0.0,-5.12,5218.0088
2023.01.10 20:15:00,USDCHF,deal_in,,in,-0.56,0.08,0.08,1.0,-0.56,5217.4488,0.08,0.0,-5.12,5217.4488
2023.01.10 20:23:57,USDCHF,deal_out,,out,3.77,0.08,0.08,1.0,3.77,5221.2188,0.08,0.0,-5.12,5221.2188
2023.01.10 22:10:00,EURGBP,deal_in,,in,-0.45,0.06,0.06,1.0,-0.45,5220.7688,0.06,0.0,-5.12,5220.7688
2023.01.11 00:00:00,EURGBP,swap,Modeled daily swap accrual for 2023-01-10,sell,0.0,0.06,0.06,0.0,-0.21,5220.5588,0.06,-0.21,-5.33,5220.5588
2023.01.11 02:55:00,USDCHF,deal_in,,in,-0.56,0.08,0.08,1.0,-0.56,5219.9988,0.08,0.0,-5.33,5219.9988
2023.01.11 07:37:43,USDCHF,deal_out,,out,3.87,0.08,0.08,1.0,3.87,5223.8688,0.08,0.0,-5.33,5223.8688
2023.01.11 10:00:00,USDCHF,deal_in,,in,-0.56,0.08,0.08,1.0,-0.56,5223.3088,0.08,0.0,-5.33,5223.3088
2023.01.11 10:08:19,USDCHF,deal_out,,out,3.86,0.08,0.08,1.0,3.86,5227.1688,0.08,0.0,-5.33,5227.1688
2023.01.11 11:00:00,GBPUSD,deal_in,,in,-0.59,0.07,0.07,1.0,-0.59,5226.5788,0.07,0.0,-5.33,5226.5788
2023.01.11 11:20:00,USDCHF,deal_in,,in,-0.56,0.08,0.08,1.0,-0.56,5226.0188,0.08,0.0,-5.33,5226.0188
2023.01.11 14:12:13,GBPUSD,deal_out,,out,6.55,0.07,0.07,1.0,6.55,5232.5688,0.07,0.0,-5.33,5232.5688
2023.01.11 18:45:00,USDCHF,deal_in,,in,-0.56,0.08,0.08,1.0,-0.56,5232.0087,0.08,0.0,-5.33,5232.0087
2023.01.12 00:00:00,EURGBP,swap,Modeled daily swap accrual for 2023-01-11,sell,0.0,0.06,0.06,0.0,-0.21,5231.7987,0.06,-0.21,-5.54,5231.7987
2023.01.12 00:00:00,USDCHF,swap,Modeled daily swap accrual for 2023-01-11,sell,0.0,0.08,0.08,0.0,-0.28,5231.5188,0.08,-0.28,-5.82,5231.5188
2023.01.12 00:00:00,USDCHF,swap,Modeled daily swap accrual for 2023-01-11,sell,0.0,0.08,0.08,0.0,-0.28,5231.2388,0.08,-0.28,-6.1,5231.2388
2023.01.12 12:00:00,GBPUSD,deal_in,,in,-0.6,0.07,0.07,1.0,-0.6,5230.6388,0.07,0.0,-6.1,5230.6388
2023.01.12 12:50:28,GBPUSD,deal_out,,out,6.47,0.07,0.07,1.0,6.47,5237.1088,0.07,0.0,-6.1,5237.1088
2023.01.12 16:45:00,EURGBP,deal_in,,in,-0.45,0.06,0.06,1.0,-0.45,5236.6588,0.06,0.0,-6.1,5236.6588
2023.01.13 00:00:00,EURGBP,swap,Modeled daily swap accrual for 2023-01-12,sell,0.0,0.06,0.06,0.0,-0.21,5236.4488,0.06,-0.21,-6.31,5236.4488
2023.01.13 00:00:00,EURGBP,swap,Modeled daily swap accrual for 2023-01-12,sell,0.0,0.06,0.06,0.0,-0.21,5236.2388,0.06,-0.21,-6.52,5236.2388
2023.01.13 00:00:00,USDCHF,swap,Modeled daily swap accrual for 2023-01-12,sell,0.0,0.08,0.08,0.0,-0.28,5235.9588,0.08,-0.28,-6.8,5235.9588
2023.01.13 00:00:00,USDCHF,swap,Modeled daily swap accrual for 2023-01-12,sell,0.0,0.08,0.08,0.0,-0.28,5235.6788,0.08,-0.28,-7.08,5235.6788
2023.01.13 16:00:00,EURUSD,deal_in,,in,-1.13,0.15,0.16,1.066667,-1.2053,5234.4734,0.16,0.0,-7.08,5234.4734
2023.01.13 16:00:00,GBPUSD,deal_in,,in,-0.6,0.07,0.07,1.0,-0.6,5233.8734,0.07,0.0,-7.08,5233.8734
2023.01.13 16:01:49,GBPUSD,deal_out,,out,6.47,0.07,0.07,1.0,6.47,5240.3434,0.07,0.0,-7.08,5240.3434
2023.01.13 21:58:45,EURGBP,deal_out,,out,22.15,0.06,0.06,1.0,22.15,5262.4934,0.06,0.0,-7.08,5262.4934
2023.01.13 21:58:46,EURGBP,deal_out,,out,-15.93,0.06,0.06,1.0,-15.93,5246.5634,0.06,0.0,-7.08,5246.5634
2023.01.13 22:10:00,EURGBP,deal_in,,in,-0.45,0.06,0.06,1.0,-0.45,5246.1134,0.06,0.0,-7.08,5246.1134
2023.01.13 23:58:44,EURGBP,deal_out,,out,1.02,0.06,0.06,1.0,1.02,5247.1334,0.06,0.0,-7.08,5247.1334
2023.01.14 00:00:00,EURUSD,swap,Modeled daily swap accrual for 2023-01-13,sell,0.0,0.15,0.16,0.0,-0.56,5246.5734,0.16,-0.56,-7.64,5246.5734
2023.01.14 00:00:00,USDCHF,swap,Modeled daily swap accrual for 2023-01-13,sell,0.0,0.08,0.08,0.0,-0.28,5246.2934,0.08,-0.28,-7.92,5246.2934
2023.01.14 00:00:00,USDCHF,swap,Modeled daily swap accrual for 2023-01-13,sell,0.0,0.08,0.08,0.0,-0.28,5246.0134,0.08,-0.28,-8.2,5246.0134
2023.01.15 00:00:00,EURUSD,swap,Modeled daily swap accrual for 2023-01-14,sell,0.0,0.15,0.16,0.0,-0.56,5245.4534,0.16,-0.56,-8.76,5245.4534
2023.01.15 00:00:00,USDCHF,swap,Modeled daily swap accrual for 2023-01-14,sell,0.0,0.08,0.08,0.0,-0.28,5245.1734,0.08,-0.28,-9.04,5245.1734
2023.01.15 00:00:00,USDCHF,swap,Modeled daily swap accrual for 2023-01-14,sell,0.0,0.08,0.08,0.0,-0.28,5244.8934,0.08,-0.28,-9.32,5244.8934
2023.01.16 00:00:00,EURUSD,swap,Modeled daily swap accrual for 2023-01-15,sell,0.0,0.15,0.16,0.0,-0.56,5244.3334,0.16,-0.56,-9.88,5244.3334
2023.01.16 00:00:00,USDCHF,swap,Modeled daily swap accrual for 2023-01-15,sell,0.0,0.08,0.08,0.0,-0.28,5244.0534,0.08,-0.28,-10.16,5244.0534
2023.01.16 00:00:00,USDCHF,swap,Modeled daily swap accrual for 2023-01-15,sell,0.0,0.08,0.08,0.0,-0.28,5243.7734,0.08,-0.28,-10.44,5243.7734
2023.01.16 00:10:13,EURGBP,deal_in,,in,-0.45,0.06,0.06,1.0,-0.45,5243.3234,0.06,0.0,-10.44,5243.3234
2023.01.16 01:21:15,EURGBP,deal_out,,out,3.22,0.06,0.06,1.0,3.22,5246.5434,0.06,0.0,-10.44,5246.5434
2023.01.16 03:09:58,USDCHF,deal_out,,out,36.37,0.08,0.08,1.0,36.37,5282.9134,0.08,0.0,-10.44,5282.9134
2023.01.16 03:09:59,USDCHF,deal_out,,out,-28.84,0.08,0.08,1.0,-28.84,5254.0734,0.08,0.0,-10.44,5254.0734
2023.01.16 03:10:00,EURGBP,deal_in,,in,-0.46,0.06,0.06,1.0,-0.46,5253.6134,0.06,0.0,-10.44,5253.6134
2023.01.16 03:29:16,EURGBP,deal_out,,out,3.21,0.06,0.06,1.0,3.21,5256.8234,0.06,0.0,-10.44,5256.8234
2023.01.16 04:00:00,GBPUSD,deal_in,,in,-0.6,0.07,0.07,1.0,-0.6,5256.2234,0.07,0.0,-10.44,5256.2234
2023.01.16 04:16:31,GBPUSD,deal_out,,out,6.4,0.07,0.07,1.0,6.4,5262.6234,0.07,0.0,-10.44,5262.6234
2023.01.16 05:35:00,USDCHF,deal_in,,in,-0.56,0.08,0.08,1.0,-0.56,5262.0634,0.08,0.0,-10.44,5262.0634
2023.01.16 06:48:47,USDCHF,deal_out,,out,3.94,0.08,0.08,1.0,3.94,5266.0034,0.08,0.0,-10.44,5266.0034
2023.01.16 08:00:00,EURGBP,deal_in,,in,-0.46,0.06,0.06,1.0,-0.46,5265.5434,0.06,0.0,-10.44,5265.5434
2023.01.16 11:00:00,GBPUSD,deal_in,,in,-0.6,0.07,0.07,1.0,-0.6,5264.9434,0.07,0.0,-10.44,5264.9434
2023.01.16 11:35:00,USDCHF,deal_in,,in,-0.56,0.08,0.08,1.0,-0.56,5264.3834,0.08,0.0,-10.44,5264.3834
2023.01.16 11:44:39,USDCHF,deal_out,,out,4.54,0.08,0.08,1.0,4.54,5268.9234,0.08,0.0,-10.44,5268.9234
2023.01.16 14:00:00,USDCHF,deal_in,,in,-0.56,0.08,0.08,1.0,-0.56,5268.3634,0.08,0.0,-10.44,5268.3634
2023.01.16 15:03:25,USDCHF,deal_out,,out,3.93,0.08,0.08,1.0,3.93,5272.2934,0.08,0.0,-10.44,5272.2934
2023.01.16 15:50:00,USDCHF,deal_in,,in,-0.56,0.08,0.08,1.0,-0.56,5271.7334,0.08,0.0,-10.44,5271.7334
2023.01.16 15:54:05,USDCHF,deal_out,,out,4.37,0.08,0.08,1.0,4.37,5276.1034,0.08,0.0,-10.44,5276.1034
2023.01.16 16:30:00,USDCHF,deal_in,,in,-0.56,0.08,0.08,1.0,-0.56,5275.5434,0.08,0.0,-10.44,5275.5434
2023.01.17 00:00:00,EURGBP,swap,Modeled daily swap accrual for 2023-01-16,sell,0.0,0.06,0.06,0.0,-0.21,5275.3334,0.06,-0.21,-10.65,5275.3334
2023.01.17 00:00:00,EURUSD,swap,Modeled daily swap accrual for 2023-01-16,sell,0.0,0.15,0.16,0.0,-0.56,5274.7734,0.16,-0.56,-11.21,5274.7734
2023.01.17 00:00:00,GBPUSD,swap,Modeled daily swap accrual for 2023-01-16,sell,0.0,0.07,0.07,0.0,-0.25,5274.5234,0.07,-0.25,-11.46,5274.5234
2023.01.17 00:00:00,USDCHF,swap,Modeled daily swap accrual for 2023-01-16,buy,0.0,0.08,0.08,0.0,-0.28,5274.2434,0.08,-0.28,-11.74,5274.2434
2023.01.17 11:31:21,EURGBP,deal_out,,out,3.22,0.06,0.06,1.0,3.22,5277.4634,0.06,0.0,-11.74,5277.4634
2023.01.17 12:30:00,EURGBP,deal_in,,in,-0.45,0.06,0.06,1.0,-0.45,5277.0134,0.06,0.0,-11.74,5277.0134
2023.01.17 12:48:46,EURGBP,deal_out,,out,3.36,0.06,0.06,1.0,3.36,5280.3734,0.06,0.0,-11.74,5280.3734
2023.01.17 13:30:00,EURGBP,deal_in,,in,-0.45,0.06,0.06,1.0,-0.45,5279.9234,0.06,0.0,-11.74,5279.9234
2023.01.17 14:59:35,EURGBP,deal_out,,out,3.29,0.06,0.06,1.0,3.29,5283.2134,0.06,0.0,-11.74,5283.2134
2023.01.17 15:00:00,EURGBP,deal_in,,in,-0.46,0.06,0.06,1.0,-0.46,5282.7534,0.06,0.0,-11.74,5282.7534
2023.01.17 16:15:49,EURGBP,deal_out,,out,3.44,0.06,0.06,1.0,3.44,5286.1934,0.06,0.0,-11.74,5286.1934
